web-scraper-order,web-scraper-start-url,news_item,news_item-href,title,description,images-src,topic,date
"1728756988-61","https://mzamin.com/category.php?cat=6#gsc.tab=0","অনুমতি পেলো ‘দরদ’","https://mzamin.com/news.php?news=130654","","সেন্সর বোর্ড যুগের অবসান হয়েছে। গঠিত হয়েছে চলচ্চিত্র সার্টিফিকেশন বোর্ড। সেখান থেকে  মুক্তির অনুমতি পেলো সুপারস্টার শাকিব খানের মুক্তি প্রতীক্ষিত ছবি ‘দরদ’। গত রোববার সন্ধ্যায় অনন্য মামুন পরিচালিত এ ছবি প্রদর্শনের পর মুক্তির অনুমতি দেয়া হয়েছে। এ ছবিতে শাকিবের বিপরীতে অভিনয় করেছেন বলিউডের সোনাল চৌহান। প্যান ইন্ডিয়ান এ ছবির কাজ শেষ হয়েছে মাস কয়েক আগে।","","",""
"1728756988-62","https://mzamin.com/category.php?cat=6#gsc.tab=0","অনুমতি পেলো ‘দরদ’","https://mzamin.com/news.php?news=130654","","","","",""
"1728756988-63","https://mzamin.com/category.php?cat=6#gsc.tab=0","অনুমতি পেলো ‘দরদ’","https://mzamin.com/news.php?news=130654","","","uploads/news/main/130654_dorod.webp","",""
"1728756988-64","https://mzamin.com/category.php?cat=6#gsc.tab=0","অনুমতি পেলো ‘দরদ’","https://mzamin.com/news.php?news=130654","","","","বিনোদন",""
"1728756991-65","https://mzamin.com/category.php?cat=6#gsc.tab=0","মা হারালেন আদনান সামি","https://mzamin.com/news.php?news=130655","মা হারালেন আদনান সামি","","","",""
"1728756991-66","https://mzamin.com/category.php?cat=6#gsc.tab=0","মা হারালেন আদনান সামি","https://mzamin.com/news.php?news=130655","","জনপ্রিয় গায়ক আদনান সামির মা বেগম নওরিন সামি খান আর নেই। ৭৭ বছর বয়সে মৃত্যু হয় তার। গতকাল সকালে সোশ্যাল মিডিয়ায় মায়ের মৃত্যুর খবর জানান গায়ক। যদিও কী কারণে তিনি প্রয়াত হলেন, তা প্রকাশ করেননি আদনান। মায়ের ছবি পোস্ট করে আদনান লিখেছেন, আমার মা বেগম নওরিন সামি খান প্রয়াত। আমাদের পরিবার গভীর শোকাহত। তিনি এমন মানুষ ছিলেন, যাকে আজীবন সকলে মনে রাখবেন।","","",""
"1728756991-67","https://mzamin.com/category.php?cat=6#gsc.tab=0","মা হারালেন আদনান সামি","https://mzamin.com/news.php?news=130655","","","","",""
"1728756991-68","https://mzamin.com/category.php?cat=6#gsc.tab=0","মা হারালেন আদনান সামি","https://mzamin.com/news.php?news=130655","","","uploads/news/main/130655_adnan.webp","",""
"1728756991-69","https://mzamin.com/category.php?cat=6#gsc.tab=0","মা হারালেন আদনান সামি","https://mzamin.com/news.php?news=130655","","","","বিনোদন",""
"1728756993-70","https://mzamin.com/category.php?cat=6#gsc.tab=0","১০ই অক্টোবর মুক্তি ‘ত্রিভুজ’","https://mzamin.com/news.php?news=130656","১০ই অক্টোবর মুক্তি ‘ত্রিভুজ’","","","",""
"1728756993-71","https://mzamin.com/category.php?cat=6#gsc.tab=0","১০ই অক্টোবর মুক্তি ‘ত্রিভুজ’","https://mzamin.com/news.php?news=130656","","ঢাকা শহরে একই সঙ্গে বাস করে তিন শ্রেণির মানুষ। তিন জগতের এই তিন শ্রেণির মানুষের জীবন আলাদা। কিন্তু একটি দুর্ঘটনা তিন শ্রেণিকে করিয়ে দেয় মুখোমুখি। আলোক হাসানের পরিচালনায় এ ওয়েব ফিল্মটি ওটিটি প্ল্যাটফরম দীপ্ত প্লেতে মুক্তি পাচ্ছে ১০ অক্টোবর। এতে অভিনয় করেছেন শাহরিয়ার নাজিম জয়, আনিকা কবির শখ, ইমতিয়াজ বর্ষণ, ফারিন খান, সোহেল মণ্ডল, মৌসুমী মৌ। রাতের অন্ধকারে বেশ ফাঁকা রাস্তার বুক চিরে তীব্র গতিতে এগিয়ে আসছে টিনার দামি গাড়িটা। তার দৃষ্টি মাঝে মধ্যে ঘোলাটে হয়ে যাচ্ছে। তিন বছর আগে এই বিশেষ দিনটাতে তার আর জনির জীবনে একটা ঘটনা ঘটেছিল। তারপর থেকে তাদের এই বিশেষ দিনে একসঙ্গে এক জায়গায় যাওয়ার কথা। এক ফরেন সফ্‌টওয়্যার ডেভেলপমেন্ট কোম্পানির সিইও জনি শত ব্যস্ততায় আজ দিনটি ভুলে গেছে। জনি বাড়ি ফেরার সঙ্গে সঙ্গে অপেক্ষার প্রহর শেষ করে, টিনা ঝগড়া করে বাড়ি ছেড়ে বের হয়ে পড়েছে। শপিং-এর পর একটা রেস্টুরেন্ট থেকে মলি আর আসাদ রাতের খাবার শেষ করে বেরিয়েছে। মধ্যবিত্ত এ দম্পতির সঞ্চয়পত্রের টাকাটা নিয়ে বিশেষ একটা কাজ আছে। আজ খেতে গিয়ে সেই বাজেট বেশ ক্ষতিগ্রস্ত হয়েছে...। চম্পা আজ সকাল থেকেই সেই রেস্টুরেন্টের আশেপাশে ফুল বিক্রি করছে। তার জামাই, মালেক রিকশা চালায়। এমনিতে প্রতিদিন একটা মালা সে ঘরে নিয়ে ফেরে, মালেকের জন্য রাখে। চম্পা দেখে ওই পাড় থেকে রিকশা নিয়ে এগিয়ে আসতে থাকে মালেক। মালেককে দেখে হাত দেখায়, আসাদ আর মলি। মালেক হেসে জানায় সে গ্যারেজ করতে যাচ্ছে। ওদিকে চম্পা দৌড় দেয় মালেকের দিকে। হুট করে ছুটে আসা টিনার গাড়িটা নিয়ন্ত্রণ হারিয়ে ফেলে। এমন গল্পেই এ ওয়েব ফিল্মটি তৈরি হয়েছে।","","",""
